number,date,temp
1,01/04/23 10:00:00 AM,11.431
2,01/04/23 10:30:00 AM,9.768
3,01/04/23 11:00:00 AM,12.980
4,01/04/23 11:30:00 AM,8.082
5,01/04/23 12:00:00 PM,8.082
6,01/04/23 12:30:00 PM,8.082
7,01/04/23 01:00:00 PM,8.082
8,01/04/23 01:30:00 PM,7.983
9,01/04/23 02:00:00 PM,7.983
10,01/04/23 02:30:00 PM,7.983
11,01/04/23 03:00:00 PM,7.983
12,01/04/23 03:30:00 PM,7.983
13,01/04/23 04:00:00 PM,7.983
14,01/04/23 04:30:00 PM,7.983
15,01/04/23 05:00:00 PM,7.983
16,01/04/23 05:30:00 PM,7.983
17,01/04/23 06:00:00 PM,7.983
18,01/04/23 06:30:00 PM,7.983
19,01/04/23 07:00:00 PM,7.983
20,01/04/23 07:30:00 PM,7.983
21,01/04/23 08:00:00 PM,7.983
22,01/04/23 08:30:00 PM,7.882
23,01/04/23 09:00:00 PM,7.882
24,01/04/23 09:30:00 PM,7.882
25,01/04/23 10:00:00 PM,7.882
26,01/04/23 10:30:00 PM,7.983
27,01/04/23 11:00:00 PM,7.882
28,01/04/23 11:30:00 PM,7.983
29,01/05/23 12:00:00 AM,7.983
30,01/05/23 12:30:00 AM,7.983
31,01/05/23 01:00:00 AM,7.983
32,01/05/23 01:30:00 AM,8.082
33,01/05/23 02:00:00 AM,8.082
34,01/05/23 02:30:00 AM,7.983
35,01/05/23 03:00:00 AM,8.082
36,01/05/23 03:30:00 AM,8.082
37,01/05/23 04:00:00 AM,8.082
38,01/05/23 04:30:00 AM,7.983
39,01/05/23 05:00:00 AM,7.983
40,01/05/23 05:30:00 AM,7.983
41,01/05/23 06:00:00 AM,7.983
42,01/05/23 06:30:00 AM,7.983
43,01/05/23 07:00:00 AM,7.983
44,01/05/23 07:30:00 AM,7.983
45,01/05/23 08:00:00 AM,7.983
46,01/05/23 08:30:00 AM,7.983
47,01/05/23 09:00:00 AM,7.983
48,01/05/23 09:30:00 AM,7.983
49,01/05/23 10:00:00 AM,7.983
50,01/05/23 10:30:00 AM,7.983
51,01/05/23 11:00:00 AM,7.983
52,01/05/23 11:30:00 AM,7.983
53,01/05/23 12:00:00 PM,8.182
54,01/05/23 12:30:00 PM,8.382
55,01/05/23 01:00:00 PM,8.382
56,01/05/23 01:30:00 PM,8.382
57,01/05/23 02:00:00 PM,8.282
58,01/05/23 02:30:00 PM,8.182
59,01/05/23 03:00:00 PM,8.082
60,01/05/23 03:30:00 PM,7.983
61,01/05/23 04:00:00 PM,7.983
62,01/05/23 04:30:00 PM,7.983
63,01/05/23 05:00:00 PM,7.983
64,01/05/23 05:30:00 PM,7.882
65,01/05/23 06:00:00 PM,7.983
66,01/05/23 06:30:00 PM,7.983
67,01/05/23 07:00:00 PM,7.682
68,01/05/23 07:30:00 PM,7.782
69,01/05/23 08:00:00 PM,7.882
70,01/05/23 08:30:00 PM,7.882
71,01/05/23 09:00:00 PM,7.983
72,01/05/23 09:30:00 PM,7.882
73,01/05/23 10:00:00 PM,7.882
74,01/05/23 10:30:00 PM,7.882
75,01/05/23 11:00:00 PM,7.983
76,01/05/23 11:30:00 PM,7.983
77,01/06/23 12:00:00 AM,7.882
78,01/06/23 12:30:00 AM,7.983
79,01/06/23 01:00:00 AM,8.082
80,01/06/23 01:30:00 AM,8.082
81,01/06/23 02:00:00 AM,7.983
82,01/06/23 02:30:00 AM,8.082
83,01/06/23 03:00:00 AM,8.082
84,01/06/23 03:30:00 AM,8.082
85,01/06/23 04:00:00 AM,7.882
86,01/06/23 04:30:00 AM,8.082
87,01/06/23 05:00:00 AM,8.382
88,01/06/23 05:30:00 AM,8.382
89,01/06/23 06:00:00 AM,8.382
90,01/06/23 06:30:00 AM,8.282
91,01/06/23 07:00:00 AM,8.282
92,01/06/23 07:30:00 AM,8.282
93,01/06/23 08:00:00 AM,8.182
94,01/06/23 08:30:00 AM,8.182
95,01/06/23 09:00:00 AM,8.182
96,01/06/23 09:30:00 AM,8.082
97,01/06/23 10:00:00 AM,8.282
98,01/06/23 10:30:00 AM,8.082
99,01/06/23 11:00:00 AM,8.082
100,01/06/23 11:30:00 AM,8.182
101,01/06/23 12:00:00 PM,8.182
102,01/06/23 12:30:00 PM,8.182
103,01/06/23 01:00:00 PM,8.082
104,01/06/23 01:30:00 PM,8.082
105,01/06/23 02:00:00 PM,8.082
106,01/06/23 02:30:00 PM,8.082
107,01/06/23 03:00:00 PM,8.082
108,01/06/23 03:30:00 PM,8.082
109,01/06/23 04:00:00 PM,8.082
110,01/06/23 04:30:00 PM,8.082
111,01/06/23 05:00:00 PM,8.082
112,01/06/23 05:30:00 PM,8.082
113,01/06/23 06:00:00 PM,8.082
114,01/06/23 06:30:00 PM,8.082
115,01/06/23 07:00:00 PM,8.082
116,01/06/23 07:30:00 PM,8.082
117,01/06/23 08:00:00 PM,8.082
118,01/06/23 08:30:00 PM,8.082
119,01/06/23 09:00:00 PM,8.082
120,01/06/23 09:30:00 PM,8.082
121,01/06/23 10:00:00 PM,8.082
122,01/06/23 10:30:00 PM,8.082
123,01/06/23 11:00:00 PM,8.082
124,01/06/23 11:30:00 PM,8.082
125,01/07/23 12:00:00 AM,8.082
126,01/07/23 12:30:00 AM,8.082
127,01/07/23 01:00:00 AM,8.082
128,01/07/23 01:30:00 AM,8.082
129,01/07/23 02:00:00 AM,8.082
130,01/07/23 02:30:00 AM,8.082
131,01/07/23 03:00:00 AM,8.182
132,01/07/23 03:30:00 AM,8.082
133,01/07/23 04:00:00 AM,8.082
134,01/07/23 04:30:00 AM,8.082
135,01/07/23 05:00:00 AM,8.082
136,01/07/23 05:30:00 AM,8.082
137,01/07/23 06:00:00 AM,8.182
138,01/07/23 06:30:00 AM,8.182
139,01/07/23 07:00:00 AM,8.082
140,01/07/23 07:30:00 AM,8.082
141,01/07/23 08:00:00 AM,8.182
142,01/07/23 08:30:00 AM,8.182
143,01/07/23 09:00:00 AM,8.182
144,01/07/23 09:30:00 AM,8.082
145,01/07/23 10:00:00 AM,8.082
146,01/07/23 10:30:00 AM,8.082
147,01/07/23 11:00:00 AM,8.082
148,01/07/23 11:30:00 AM,8.182
149,01/07/23 12:00:00 PM,8.082
150,01/07/23 12:30:00 PM,8.082
151,01/07/23 01:00:00 PM,8.082
152,01/07/23 01:30:00 PM,8.082
153,01/07/23 02:00:00 PM,8.082
154,01/07/23 02:30:00 PM,8.082
155,01/07/23 03:00:00 PM,8.082
156,01/07/23 03:30:00 PM,8.182
157,01/07/23 04:00:00 PM,8.182
158,01/07/23 04:30:00 PM,8.182
159,01/07/23 05:00:00 PM,8.082
160,01/07/23 05:30:00 PM,8.082
161,01/07/23 06:00:00 PM,8.082
162,01/07/23 06:30:00 PM,8.182
163,01/07/23 07:00:00 PM,8.082
164,01/07/23 07:30:00 PM,8.182
165,01/07/23 08:00:00 PM,8.182
166,01/07/23 08:30:00 PM,8.182
167,01/07/23 09:00:00 PM,8.182
168,01/07/23 09:30:00 PM,8.182
169,01/07/23 10:00:00 PM,8.182
170,01/07/23 10:30:00 PM,8.182
171,01/07/23 11:00:00 PM,8.182
172,01/07/23 11:30:00 PM,8.182
173,01/08/23 12:00:00 AM,8.182
174,01/08/23 12:30:00 AM,8.182
175,01/08/23 01:00:00 AM,8.182
176,01/08/23 01:30:00 AM,8.182
177,01/08/23 02:00:00 AM,8.182
178,01/08/23 02:30:00 AM,8.182
179,01/08/23 03:00:00 AM,8.282
180,01/08/23 03:30:00 AM,8.481
181,01/08/23 04:00:00 AM,8.282
182,01/08/23 04:30:00 AM,8.282
183,01/08/23 05:00:00 AM,8.282
184,01/08/23 05:30:00 AM,8.282
185,01/08/23 06:00:00 AM,8.282
186,01/08/23 06:30:00 AM,8.282
187,01/08/23 07:00:00 AM,8.282
188,01/08/23 07:30:00 AM,8.282
189,01/08/23 08:00:00 AM,8.282
190,01/08/23 08:30:00 AM,8.282
191,01/08/23 09:00:00 AM,8.282
192,01/08/23 09:30:00 AM,8.282
193,01/08/23 10:00:00 AM,8.182
194,01/08/23 10:30:00 AM,8.282
195,01/08/23 11:00:00 AM,8.182
196,01/08/23 11:30:00 AM,8.182
197,01/08/23 12:00:00 PM,8.182
198,01/08/23 12:30:00 PM,8.282
199,01/08/23 01:00:00 PM,8.282
200,01/08/23 01:30:00 PM,8.282
201,01/08/23 02:00:00 PM,8.680
202,01/08/23 02:30:00 PM,8.581
203,01/08/23 03:00:00 PM,8.481
204,01/08/23 03:30:00 PM,8.282
205,01/08/23 04:00:00 PM,8.581
206,01/08/23 04:30:00 PM,8.581
207,01/08/23 05:00:00 PM,8.382
208,01/08/23 05:30:00 PM,8.282
209,01/08/23 06:00:00 PM,8.282
210,01/08/23 06:30:00 PM,8.282
211,01/08/23 07:00:00 PM,8.282
212,01/08/23 07:30:00 PM,8.282
213,01/08/23 08:00:00 PM,8.282
214,01/08/23 08:30:00 PM,8.282
215,01/08/23 09:00:00 PM,8.282
216,01/08/23 09:30:00 PM,8.282
217,01/08/23 10:00:00 PM,8.282
218,01/08/23 10:30:00 PM,8.282
219,01/08/23 11:00:00 PM,8.282
220,01/08/23 11:30:00 PM,8.182
221,01/09/23 12:00:00 AM,8.182
222,01/09/23 12:30:00 AM,8.182
223,01/09/23 01:00:00 AM,8.282
224,01/09/23 01:30:00 AM,8.282
225,01/09/23 02:00:00 AM,8.282
226,01/09/23 02:30:00 AM,8.282
227,01/09/23 03:00:00 AM,8.282
228,01/09/23 03:30:00 AM,8.182
229,01/09/23 04:00:00 AM,8.182
230,01/09/23 04:30:00 AM,8.182
231,01/09/23 05:00:00 AM,8.282
232,01/09/23 05:30:00 AM,8.382
233,01/09/23 06:00:00 AM,8.282
234,01/09/23 06:30:00 AM,8.282
235,01/09/23 07:00:00 AM,8.282
236,01/09/23 07:30:00 AM,8.282
237,01/09/23 08:00:00 AM,8.282
238,01/09/23 08:30:00 AM,8.282
239,01/09/23 09:00:00 AM,8.282
240,01/09/23 09:30:00 AM,8.282
241,01/09/23 10:00:00 AM,8.282
242,01/09/23 10:30:00 AM,8.282
243,01/09/23 11:00:00 AM,8.282
244,01/09/23 11:30:00 AM,8.282
245,01/09/23 12:00:00 PM,8.182
246,01/09/23 12:30:00 PM,8.282
247,01/09/23 01:00:00 PM,8.282
248,01/09/23 01:30:00 PM,8.282
249,01/09/23 02:00:00 PM,8.282
250,01/09/23 02:30:00 PM,8.182
251,01/09/23 03:00:00 PM,8.182
252,01/09/23 03:30:00 PM,8.182
253,01/09/23 04:00:00 PM,8.282
254,01/09/23 04:30:00 PM,8.182
255,01/09/23 05:00:00 PM,8.182
256,01/09/23 05:30:00 PM,8.182
257,01/09/23 06:00:00 PM,8.182
258,01/09/23 06:30:00 PM,8.182
259,01/09/23 07:00:00 PM,8.182
260,01/09/23 07:30:00 PM,8.182
261,01/09/23 08:00:00 PM,8.182
262,01/09/23 08:30:00 PM,8.182
263,01/09/23 09:00:00 PM,8.182
264,01/09/23 09:30:00 PM,8.182
265,01/09/23 10:00:00 PM,8.182
266,01/09/23 10:30:00 PM,8.182
267,01/09/23 11:00:00 PM,8.182
268,01/09/23 11:30:00 PM,8.182
269,01/10/23 12:00:00 AM,8.082
270,01/10/23 12:30:00 AM,8.182
271,01/10/23 01:00:00 AM,8.082
272,01/10/23 01:30:00 AM,8.082
273,01/10/23 02:00:00 AM,8.182
274,01/10/23 02:30:00 AM,8.182
275,01/10/23 03:00:00 AM,8.082
276,01/10/23 03:30:00 AM,8.182
277,01/10/23 04:00:00 AM,8.182
278,01/10/23 04:30:00 AM,8.182
279,01/10/23 05:00:00 AM,8.182
280,01/10/23 05:30:00 AM,8.182
281,01/10/23 06:00:00 AM,8.182
282,01/10/23 06:30:00 AM,8.182
283,01/10/23 07:00:00 AM,8.182
284,01/10/23 07:30:00 AM,8.182
285,01/10/23 08:00:00 AM,8.182
286,01/10/23 08:30:00 AM,8.182
287,01/10/23 09:00:00 AM,8.182
288,01/10/23 09:30:00 AM,8.182
289,01/10/23 10:00:00 AM,8.182
290,01/10/23 10:30:00 AM,8.182
291,01/10/23 11:00:00 AM,8.182
292,01/10/23 11:30:00 AM,8.282
293,01/10/23 12:00:00 PM,8.182
294,01/10/23 12:30:00 PM,8.182
295,01/10/23 01:00:00 PM,8.282
296,01/10/23 01:30:00 PM,8.182
297,01/10/23 02:00:00 PM,8.182
298,01/10/23 02:30:00 PM,8.282
299,01/10/23 03:00:00 PM,8.182
300,01/10/23 03:30:00 PM,8.182
301,01/10/23 04:00:00 PM,8.282
302,01/10/23 04:30:00 PM,8.182
303,01/10/23 05:00:00 PM,8.182
304,01/10/23 05:30:00 PM,8.182
305,01/10/23 06:00:00 PM,8.282
306,01/10/23 06:30:00 PM,8.282
307,01/10/23 07:00:00 PM,8.282
308,01/10/23 07:30:00 PM,8.382
309,01/10/23 08:00:00 PM,8.382
310,01/10/23 08:30:00 PM,8.481
311,01/10/23 09:00:00 PM,8.481
312,01/10/23 09:30:00 PM,8.382
313,01/10/23 10:00:00 PM,8.382
314,01/10/23 10:30:00 PM,8.282
315,01/10/23 11:00:00 PM,8.282
316,01/10/23 11:30:00 PM,8.282
317,01/11/23 12:00:00 AM,8.182
318,01/11/23 12:30:00 AM,8.182
319,01/11/23 01:00:00 AM,8.282
320,01/11/23 01:30:00 AM,8.282
321,01/11/23 02:00:00 AM,8.282
322,01/11/23 02:30:00 AM,8.282
323,01/11/23 03:00:00 AM,8.282
324,01/11/23 03:30:00 AM,8.182
325,01/11/23 04:00:00 AM,8.182
326,01/11/23 04:30:00 AM,8.182
327,01/11/23 05:00:00 AM,8.182
328,01/11/23 05:30:00 AM,8.182
329,01/11/23 06:00:00 AM,8.282
330,01/11/23 06:30:00 AM,8.282
331,01/11/23 07:00:00 AM,8.382
332,01/11/23 07:30:00 AM,8.382
333,01/11/23 08:00:00 AM,8.282
334,01/11/23 08:30:00 AM,8.282
335,01/11/23 09:00:00 AM,8.282
336,01/11/23 09:30:00 AM,8.282
337,01/11/23 10:00:00 AM,8.382
338,01/11/23 10:30:00 AM,8.382
339,01/11/23 11:00:00 AM,8.282
340,01/11/23 11:30:00 AM,8.282
341,01/11/23 12:00:00 PM,8.282
342,01/11/23 12:30:00 PM,8.282
343,01/11/23 01:00:00 PM,8.282
344,01/11/23 01:30:00 PM,8.282
345,01/11/23 02:00:00 PM,8.382
346,01/11/23 02:30:00 PM,8.382
347,01/11/23 03:00:00 PM,8.382
348,01/11/23 03:30:00 PM,8.282
349,01/11/23 04:00:00 PM,8.282
350,01/11/23 04:30:00 PM,8.282
351,01/11/23 05:00:00 PM,8.282
352,01/11/23 05:30:00 PM,8.282
353,01/11/23 06:00:00 PM,8.282
354,01/11/23 06:30:00 PM,8.282
355,01/11/23 07:00:00 PM,8.282
356,01/11/23 07:30:00 PM,8.282
357,01/11/23 08:00:00 PM,8.282
358,01/11/23 08:30:00 PM,8.282
359,01/11/23 09:00:00 PM,8.282
360,01/11/23 09:30:00 PM,8.282
361,01/11/23 10:00:00 PM,8.282
362,01/11/23 10:30:00 PM,8.282
363,01/11/23 11:00:00 PM,8.282
364,01/11/23 11:30:00 PM,8.282
365,01/12/23 12:00:00 AM,8.282
366,01/12/23 12:30:00 AM,8.282
367,01/12/23 01:00:00 AM,8.282
368,01/12/23 01:30:00 AM,8.282
369,01/12/23 02:00:00 AM,8.282
370,01/12/23 02:30:00 AM,8.182
371,01/12/23 03:00:00 AM,8.082
372,01/12/23 03:30:00 AM,8.182
373,01/12/23 04:00:00 AM,8.182
374,01/12/23 04:30:00 AM,8.182
375,01/12/23 05:00:00 AM,8.182
376,01/12/23 05:30:00 AM,8.082
377,01/12/23 06:00:00 AM,8.182
378,01/12/23 06:30:00 AM,8.182
379,01/12/23 07:00:00 AM,8.182
380,01/12/23 07:30:00 AM,8.182
381,01/12/23 08:00:00 AM,8.182
382,01/12/23 08:30:00 AM,8.182
383,01/12/23 09:00:00 AM,8.182
384,01/12/23 09:30:00 AM,8.182
385,01/12/23 10:00:00 AM,8.182
386,01/12/23 10:30:00 AM,8.182
387,01/12/23 11:00:00 AM,8.182
388,01/12/23 11:30:00 AM,8.182
389,01/12/23 12:00:00 PM,8.182
390,01/12/23 12:30:00 PM,8.182
391,01/12/23 01:00:00 PM,8.182
392,01/12/23 01:30:00 PM,8.182
393,01/12/23 02:00:00 PM,8.182
394,01/12/23 02:30:00 PM,8.182
395,01/12/23 03:00:00 PM,8.182
396,01/12/23 03:30:00 PM,8.182
397,01/12/23 04:00:00 PM,8.182
398,01/12/23 04:30:00 PM,8.182
399,01/12/23 05:00:00 PM,8.282
400,01/12/23 05:30:00 PM,8.282
401,01/12/23 06:00:00 PM,8.282
402,01/12/23 06:30:00 PM,8.282
403,01/12/23 07:00:00 PM,8.282
404,01/12/23 07:30:00 PM,8.282
405,01/12/23 08:00:00 PM,8.282
406,01/12/23 08:30:00 PM,8.282
407,01/12/23 09:00:00 PM,8.282
408,01/12/23 09:30:00 PM,8.282
409,01/12/23 10:00:00 PM,8.282
410,01/12/23 10:30:00 PM,8.282
411,01/12/23 11:00:00 PM,8.282
412,01/12/23 11:30:00 PM,8.282
413,01/13/23 12:00:00 AM,8.282
414,01/13/23 12:30:00 AM,8.282
415,01/13/23 01:00:00 AM,8.282
416,01/13/23 01:30:00 AM,8.282
417,01/13/23 02:00:00 AM,8.282
418,01/13/23 02:30:00 AM,8.282
419,01/13/23 03:00:00 AM,8.282
420,01/13/23 03:30:00 AM,8.282
421,01/13/23 04:00:00 AM,8.382
422,01/13/23 04:30:00 AM,8.282
423,01/13/23 05:00:00 AM,8.382
424,01/13/23 05:30:00 AM,8.382
425,01/13/23 06:00:00 AM,8.282
426,01/13/23 06:30:00 AM,8.382
427,01/13/23 07:00:00 AM,8.382
428,01/13/23 07:30:00 AM,8.382
429,01/13/23 08:00:00 AM,8.382
430,01/13/23 08:30:00 AM,8.382
431,01/13/23 09:00:00 AM,8.382
432,01/13/23 09:30:00 AM,8.382
433,01/13/23 10:00:00 AM,8.382
434,01/13/23 10:30:00 AM,8.382
435,01/13/23 11:00:00 AM,8.382
436,01/13/23 11:30:00 AM,8.481
437,01/13/23 12:00:00 PM,8.481
438,01/13/23 12:30:00 PM,8.481
439,01/13/23 01:00:00 PM,8.481
440,01/13/23 01:30:00 PM,8.481
441,01/13/23 02:00:00 PM,8.382
442,01/13/23 02:30:00 PM,8.481
443,01/13/23 03:00:00 PM,8.382
444,01/13/23 03:30:00 PM,8.382
445,01/13/23 04:00:00 PM,8.382
446,01/13/23 04:30:00 PM,8.382
447,01/13/23 05:00:00 PM,8.382
448,01/13/23 05:30:00 PM,8.382
449,01/13/23 06:00:00 PM,8.382
450,01/13/23 06:30:00 PM,8.481
451,01/13/23 07:00:00 PM,8.481
452,01/13/23 07:30:00 PM,8.481
453,01/13/23 08:00:00 PM,8.481
454,01/13/23 08:30:00 PM,8.481
455,01/13/23 09:00:00 PM,8.481
456,01/13/23 09:30:00 PM,8.481
457,01/13/23 10:00:00 PM,8.481
458,01/13/23 10:30:00 PM,8.481
459,01/13/23 11:00:00 PM,8.481
460,01/13/23 11:30:00 PM,8.481
461,01/14/23 12:00:00 AM,8.481
462,01/14/23 12:30:00 AM,8.481
463,01/14/23 01:00:00 AM,8.481
464,01/14/23 01:30:00 AM,8.481
465,01/14/23 02:00:00 AM,8.481
466,01/14/23 02:30:00 AM,8.481
467,01/14/23 03:00:00 AM,8.481
468,01/14/23 03:30:00 AM,8.481
469,01/14/23 04:00:00 AM,8.481
470,01/14/23 04:30:00 AM,8.481
471,01/14/23 05:00:00 AM,8.481
472,01/14/23 05:30:00 AM,8.481
473,01/14/23 06:00:00 AM,8.481
474,01/14/23 06:30:00 AM,8.481
475,01/14/23 07:00:00 AM,8.481
476,01/14/23 07:30:00 AM,8.382
477,01/14/23 08:00:00 AM,8.481
478,01/14/23 08:30:00 AM,8.481
479,01/14/23 09:00:00 AM,8.481
480,01/14/23 09:30:00 AM,8.481
481,01/14/23 10:00:00 AM,8.481
482,01/14/23 10:30:00 AM,8.481
483,01/14/23 11:00:00 AM,8.481
484,01/14/23 11:30:00 AM,8.481
485,01/14/23 12:00:00 PM,8.481
486,01/14/23 12:30:00 PM,8.481
487,01/14/23 01:00:00 PM,8.481
488,01/14/23 01:30:00 PM,8.481
489,01/14/23 02:00:00 PM,8.481
490,01/14/23 02:30:00 PM,8.481
491,01/14/23 03:00:00 PM,8.481
492,01/14/23 03:30:00 PM,8.481
493,01/14/23 04:00:00 PM,8.481
494,01/14/23 04:30:00 PM,8.481
495,01/14/23 05:00:00 PM,8.481
496,01/14/23 05:30:00 PM,8.481
497,01/14/23 06:00:00 PM,8.481
498,01/14/23 06:30:00 PM,8.481
499,01/14/23 07:00:00 PM,8.481
500,01/14/23 07:30:00 PM,8.481
501,01/14/23 08:00:00 PM,8.481
502,01/14/23 08:30:00 PM,8.481
503,01/14/23 09:00:00 PM,8.481
504,01/14/23 09:30:00 PM,8.481
505,01/14/23 10:00:00 PM,8.481
506,01/14/23 10:30:00 PM,8.481
507,01/14/23 11:00:00 PM,8.481
508,01/14/23 11:30:00 PM,8.481
509,01/15/23 12:00:00 AM,8.481
510,01/15/23 12:30:00 AM,8.481
511,01/15/23 01:00:00 AM,8.481
512,01/15/23 01:30:00 AM,8.481
513,01/15/23 02:00:00 AM,8.481
514,01/15/23 02:30:00 AM,8.481
515,01/15/23 03:00:00 AM,8.481
516,01/15/23 03:30:00 AM,8.481
517,01/15/23 04:00:00 AM,8.481
518,01/15/23 04:30:00 AM,8.481
519,01/15/23 05:00:00 AM,8.481
520,01/15/23 05:30:00 AM,8.481
521,01/15/23 06:00:00 AM,8.481
522,01/15/23 06:30:00 AM,8.481
523,01/15/23 07:00:00 AM,8.481
524,01/15/23 07:30:00 AM,8.481
525,01/15/23 08:00:00 AM,8.481
526,01/15/23 08:30:00 AM,8.481
527,01/15/23 09:00:00 AM,8.481
528,01/15/23 09:30:00 AM,8.481
529,01/15/23 10:00:00 AM,8.481
530,01/15/23 10:30:00 AM,8.481
531,01/15/23 11:00:00 AM,8.481
532,01/15/23 11:30:00 AM,8.481
533,01/15/23 12:00:00 PM,8.481
534,01/15/23 12:30:00 PM,8.481
535,01/15/23 01:00:00 PM,8.481
536,01/15/23 01:30:00 PM,8.481
537,01/15/23 02:00:00 PM,8.481
538,01/15/23 02:30:00 PM,8.481
539,01/15/23 03:00:00 PM,8.481
540,01/15/23 03:30:00 PM,8.481
541,01/15/23 04:00:00 PM,8.481
542,01/15/23 04:30:00 PM,8.481
543,01/15/23 05:00:00 PM,8.481
544,01/15/23 05:30:00 PM,8.481
545,01/15/23 06:00:00 PM,8.481
546,01/15/23 06:30:00 PM,8.481
547,01/15/23 07:00:00 PM,8.481
548,01/15/23 07:30:00 PM,8.481
549,01/15/23 08:00:00 PM,8.481
550,01/15/23 08:30:00 PM,8.481
551,01/15/23 09:00:00 PM,8.481
552,01/15/23 09:30:00 PM,8.481
553,01/15/23 10:00:00 PM,8.481
554,01/15/23 10:30:00 PM,8.481
555,01/15/23 11:00:00 PM,8.481
556,01/15/23 11:30:00 PM,8.481
557,01/16/23 12:00:00 AM,8.481
558,01/16/23 12:30:00 AM,8.481
559,01/16/23 01:00:00 AM,8.481
560,01/16/23 01:30:00 AM,8.481
561,01/16/23 02:00:00 AM,8.481
562,01/16/23 02:30:00 AM,8.481
563,01/16/23 03:00:00 AM,8.481
564,01/16/23 03:30:00 AM,8.481
565,01/16/23 04:00:00 AM,8.481
566,01/16/23 04:30:00 AM,8.481
567,01/16/23 05:00:00 AM,8.382
568,01/16/23 05:30:00 AM,8.382
569,01/16/23 06:00:00 AM,8.382
570,01/16/23 06:30:00 AM,8.481
571,01/16/23 07:00:00 AM,8.481
572,01/16/23 07:30:00 AM,8.382
573,01/16/23 08:00:00 AM,8.481
574,01/16/23 08:30:00 AM,8.382
575,01/16/23 09:00:00 AM,8.481
576,01/16/23 09:30:00 AM,8.382
577,01/16/23 10:00:00 AM,8.481
578,01/16/23 10:30:00 AM,8.481
579,01/16/23 11:00:00 AM,8.481
580,01/16/23 11:30:00 AM,8.481
581,01/16/23 12:00:00 PM,8.282
582,01/16/23 12:30:00 PM,8.382
583,01/16/23 01:00:00 PM,8.382
584,01/16/23 01:30:00 PM,8.382
585,01/16/23 02:00:00 PM,8.282
586,01/16/23 02:30:00 PM,8.282
587,01/16/23 03:00:00 PM,8.282
588,01/16/23 03:30:00 PM,8.282
589,01/16/23 04:00:00 PM,8.282
590,01/16/23 04:30:00 PM,8.282
591,01/16/23 05:00:00 PM,8.282
592,01/16/23 05:30:00 PM,8.282
593,01/16/23 06:00:00 PM,8.182
594,01/16/23 06:30:00 PM,8.182
595,01/16/23 07:00:00 PM,8.182
596,01/16/23 07:30:00 PM,8.182
597,01/16/23 08:00:00 PM,8.082
598,01/16/23 08:30:00 PM,7.983
599,01/16/23 09:00:00 PM,7.983
600,01/16/23 09:30:00 PM,7.882
601,01/16/23 10:00:00 PM,7.882
602,01/16/23 10:30:00 PM,7.882
603,01/16/23 11:00:00 PM,7.882
604,01/16/23 11:30:00 PM,7.882
605,01/17/23 12:00:00 AM,7.882
606,01/17/23 12:30:00 AM,8.082
607,01/17/23 01:00:00 AM,8.182
608,01/17/23 01:30:00 AM,8.082
609,01/17/23 02:00:00 AM,8.082
610,01/17/23 02:30:00 AM,8.082
611,01/17/23 03:00:00 AM,8.182
612,01/17/23 03:30:00 AM,8.182
613,01/17/23 04:00:00 AM,8.182
614,01/17/23 04:30:00 AM,8.182
615,01/17/23 05:00:00 AM,8.182
616,01/17/23 05:30:00 AM,8.182
617,01/17/23 06:00:00 AM,8.182
618,01/17/23 06:30:00 AM,8.182
619,01/17/23 07:00:00 AM,8.182
620,01/17/23 07:30:00 AM,8.082
621,01/17/23 08:00:00 AM,8.082
622,01/17/23 08:30:00 AM,8.082
623,01/17/23 09:00:00 AM,7.983
624,01/17/23 09:30:00 AM,7.983
625,01/17/23 10:00:00 AM,7.983
626,01/17/23 10:30:00 AM,7.882
627,01/17/23 11:00:00 AM,7.983
628,01/17/23 11:30:00 AM,7.983
629,01/17/23 12:00:00 PM,7.983
630,01/17/23 12:30:00 PM,7.983
631,01/17/23 01:00:00 PM,7.983
632,01/17/23 01:30:00 PM,7.983
633,01/17/23 02:00:00 PM,7.983
634,01/17/23 02:30:00 PM,7.983
635,01/17/23 03:00:00 PM,7.983
636,01/17/23 03:30:00 PM,7.882
637,01/17/23 04:00:00 PM,7.983
638,01/17/23 04:30:00 PM,7.882
639,01/17/23 05:00:00 PM,7.882
640,01/17/23 05:30:00 PM,7.983
641,01/17/23 06:00:00 PM,7.983
642,01/17/23 06:30:00 PM,7.983
643,01/17/23 07:00:00 PM,7.882
644,01/17/23 07:30:00 PM,7.983
645,01/17/23 08:00:00 PM,7.983
646,01/17/23 08:30:00 PM,7.983
647,01/17/23 09:00:00 PM,7.983
648,01/17/23 09:30:00 PM,7.983
649,01/17/23 10:00:00 PM,7.983
650,01/17/23 10:30:00 PM,7.983
651,01/17/23 11:00:00 PM,7.983
652,01/17/23 11:30:00 PM,7.983
653,01/18/23 12:00:00 AM,7.983
654,01/18/23 12:30:00 AM,8.082
655,01/18/23 01:00:00 AM,8.082
656,01/18/23 01:30:00 AM,8.082
657,01/18/23 02:00:00 AM,8.082
658,01/18/23 02:30:00 AM,8.082
659,01/18/23 03:00:00 AM,8.082
660,01/18/23 03:30:00 AM,8.082
661,01/18/23 04:00:00 AM,8.082
662,01/18/23 04:30:00 AM,8.082
663,01/18/23 05:00:00 AM,8.082
664,01/18/23 05:30:00 AM,8.082
665,01/18/23 06:00:00 AM,8.082
666,01/18/23 06:30:00 AM,8.182
